"","Data Source","World Development Indicators","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","...15","...16","...17","...18","...19","...20","...21","...22","...23","...24","...25","...26","...27","...28","...29","...30","...31","...32","...33","...34","...35","...36","...37","...38","...39","...40","...41","...42","...43","...44","...45","...46","...47","...48","...49","...50","...51","...52","...53","...54","...55","...56","...57","...58","...59","...60","...61","...62","...63","...64","...65"
"128","Kiribati","KIR","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","4.8780487804878003","4.8780487804878003","4.7619047619047601","4.7619047619047601",NA,"4.7619047619047601","4.7619047619047601","7.1428571428571397","4.3478260869565197","4.3478260869565197","4.3478260869565197","4.3478260869565197","8.6956521739130395","8.6956521739130395","8.6956521739130395","8.6956521739130395","8.6956521739130395","6.5217391304347796","6.5217391304347796","6.5217391304347796","6.5217391304347796","8.8888888888888893"
"129","St. Kitts and Nevis","KNA","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13.3333333333333","13.3333333333333","13.3333333333333","13.3333333333333","13.3333333333333","13.3333333333333","13.3333333333333","0","0","0","6.6666666666666696","6.6666666666666696","6.6666666666666696","6.6666666666666696","6.6666666666666696","6.6666666666666696","6.6666666666666696","6.6666666666666696","13.3333333333333","13.3333333333333","13.3333333333333","13.3333333333333","13.3333333333333","25"
"130","Korea, Rep.","KOR","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.0100334448160502","3.6789297658862901","3.6789297658862901","5.8608058608058604","5.8608058608058604","5.8608058608058604","5.8608058608058604","13.0434782608696","13.3779264214047","13.3779264214047","14.38127090301","13.7123745819398","14.715719063545199","14.715719063545199","14.715719063545199","15.6666666666667","15.6666666666667","16.3333333333333","16.3333333333333","17","17","17","16.6666666666667","19"
"131","Kuwait","KWT","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","1.5384615384615401","1.5384615384615401","1.5384615384615401","3.0769230769230802","7.6923076923076898","7.6923076923076898","7.6923076923076898","6.1538461538461497","6.1538461538461497","1.5384615384615401","1.5384615384615401","2","3.0769230769230802","3.0769230769230802","4.6153846153846203","6.3492063492063497"
"132","Latin America & Caribbean (excluding high income)","LAC","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14.0795381654907","16.595883698137861","14.739794328451222","15.514075887392897","14.944707740916263","16.760438258809589","19.353940406571972","20","20.967741935483868","21.081526214658243","21.883580450302027","23.116954259107096","23.752386146713935","24.095715080690042","24.192665571975912","25.834701696770662","27.208976157082745","29.083990214732268","29.560663369217348","30.5945945945946","30.794886047804333","32.706766917293251","33.279613215149091","34.544950055493914"
"133","Lao PDR","LAO","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21.2121212121212","21.2121212121212","21.2121212121212","21.2121212121212","22.935779816513801","22.935779816513801","22.935779816513801","22.935779816513801","25.2173913043478","25.2173913043478","25.2173913043478","25.2173913043478","25.2173913043478","25","25","25","25","25","27.516778523489901","27.516778523489901","27.516778523489901","27.516778523489901","27.516778523489901"
"134","Lebanon","LBN","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.34375","2.34375","2.34375","2.34375","2.34375","2.34375","2.34375","2.34375","4.6875","4.6875","4.6875","4.6875","3.125","3.125","3.125","3.125","3.125","3.125","3.125","3.125","3.125","4.6875","4.6875","4.6875"
"135","Liberia","LBR","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.8125","7.8125","7.8125","7.8125","5.2631578947368398","12.5","12.5","12.5","12.5","12.5","12.5","9.5890410958904102","10.958904109589","10.958904109589","10.958904109589","10.958904109589","10.958904109589","9.8591549295774605","12.328767123287699","12.328767123287699","12.328767123287699"
"136","Libya","LBY","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.7368421052631602","7.6923076923076898","7.6923076923076898","7.6923076923076898","7.6923076923076898","7.6923076923076898",NA,"16.5","16.5","15.9574468085106","15.9574468085106","15.9574468085106","15.9574468085106","15.9574468085106","15.9574468085106","15.9574468085106"
"137","St. Lucia","LCA","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.764705882352899","11.764705882352899","11.1111111111111","11.1111111111111",NA,"11.1111111111111","11.1111111111111","11.1111111111111","11.1111111111111","0","11.1111111111111","11.1111111111111","11.1111111111111","11.1111111111111","16.6666666666667","16.6666666666667","16.6666666666667","16.6666666666667","16.6666666666667","16.6666666666667","16.6666666666667","16.6666666666667","16.6666666666667","16.6666666666667"
"138","Latin America & Caribbean","LCN","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13.132137030995102","15.354874344103838","14.335198507860373","15.157425466703812","14.374830485489552","16.118165327805119","18.469015795868764","19.009468317552791","20.208636584182425","20.340609258815061","21.106851940584569","22.161128376763092","22.701286326822295","23.006060606060618","23.034647550776583","24.485891917742705","25.751282677742481","27.460770328102715","27.901109989909191","28.80113502009932","29.74051896207585","31.196083003031024","31.669776119402993","32.757793764988023"
"139","Least developed countries: UN classification","LDC","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8.4426229508196773","8.5894113291373611","8.2316442605997953","9.9150701165316999",NA,"11.976277023149033","12.388469457789979","12.753933099129375","15.691192865105918","15.91719221277763","17.010676156583632","18.768646596148635","19.403379091869063","19.258388823606218","20.82360172095882","21.397533763945976","20.910891089108912","21.138211382113827","23.047436511739338","23.079641847313859","22.979683972911975","22.792879480394522","22.88197845249756","24.185027702615649"
"140","Low income","LIC","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.870140174556999","10.403344810624693",NA,"12.16449150455553","12.480323813807061","13.677961909473163","13.032919589854288","14.51548848292296","16.640253565768628","16.998064402604268","17.182497331910358","17.193173565722592","16.760861886259271","17.760219855719683","19.377162629757787","19.709340300457217","20.227774944756078","19.471413160733551","21.605451221538967","21.861471861471863","22.054859679720948","21.896608495225557","21.984140374557125","22.48571923143502"
"141","Liechtenstein","LIE","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","4","4","4","12","12","12","12","24","24","24","24","24","24","24","24","20","20","20","20","12","12","12","12"
"142","Sri Lanka","LKA","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.3333333333333304","5.3333333333333304","4.8888888888888902",NA,NA,"4.4444444444444402","4.4444444444444402","4.8888888888888902","4.8888888888888902","4.8888888888888902","5.7777777777777803","5.7777777777777803","5.7777777777777803","5.3333333333333304","5.7777777777777803","5.7777777777777803","5.7777777777777803","5.7777777777777803","4.8888888888888902","5.7777777777777803","5.7777777777777803","5.7777777777777803","5.3333333333333304","5.3811659192825099"
"143","Lower middle income","LMC","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.4993912831750684","8.1734272528540242","8.4105036153748607","8.1457121173792064","8.8962716869693619","10.383667722632881","10.288675055514437","10.786375105130368","11.890243902439034","12.103236549068587","13.273676360924682","14.745335350479072","15.855713011594499","15.748887790410281","16.11823759063023","17.81079556140681","18.417000307976597","19.76931076864896","20.041912745284815","20.192222123342535","20.066083229148067","19.883889695210456","20.025337073568014","21.841105033837035"
"144","Low & middle income","LMY","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.4595996265947502","11.713451605659113","11.76986835689908","12.049740742440234","12.446444800276973","13.697356184402816","13.504431469735797","14.410755825414981","14.992121257597359","15.479968636821864","16.375668299248513","17.122908123683921","17.732273172856988","17.894926232457717","18.601403609281004","19.689829793219857","20.501954480692657","20.924070847851343","21.594840011530703","21.96191735997494","22.237271653816762","22.653039721841754","23.004106633256768","23.909206438859083"
"145","Lesotho","LSO","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.6153846153846203","3.75","3.79746835443038","3.79746835443038","3.79746835443038",NA,"11.6666666666667","11.6666666666667","11.6666666666667","11.6666666666667","23.529411764705898","25","24.1666666666667","24.1666666666667","24.1666666666667","26.6666666666667","26.6666666666667","26.6666666666667","25","25","22.131147540983601","22.131147540983601","23.3333333333333","23.3333333333333"
"146","Late-demographic dividend","LTE","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14.173062769424892","14.749068595222461","14.758214168758869","15.112376690735276","15.689981096408317","15.079784423544339","15.786379225869686","16.016387046429966","16.040856031128406","16.745506149479652","17.07873716241917","17.216152019002372","17.250852595680175","17.660313585578809","18.285075877478807","18.915147004093793","19.102515243902449","19.365322118141865","19.889186090943848","20.70172028379822","21.470056174426361","21.970049297739742","22.194281456645246"
"147","Lithuania","LTU","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17.518248175182499","17.518248175182499","17.518248175182499","10.6382978723404","10.6382978723404","10.6382978723404","10.6382978723404","21.985815602836901","21.985815602836901","24.822695035460999","22.695035460992901","17.730496453900699","19.148936170212799","19.148936170212799","19.148936170212799","24.460431654676299","24.113475177304998","24.113475177304998","23.404255319148898","21.2765957446809","21.2765957446809","21.2765957446809","21.2765957446809","26.9503546099291"
"148","Luxembourg","LUX","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20","20","16.6666666666667","16.6666666666667","16.6666666666667","16.6666666666667","16.6666666666667","23.3333333333333","23.3333333333333","23.3333333333333","23.3333333333333","23.3333333333333","20","20","25","21.6666666666667","28.3333333333333","28.3333333333333","28.3333333333333","28.3333333333333","28.3333333333333","20","25","30"
"149","Latvia","LVA","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","9","17","17","17","18","21","21","21","19","20","20","22","20","23","23","23","18","18","18","16","31","30","30"
"150","Macao SAR, China","MAC","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","St. Martin (French part)","MAF","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","Morocco","MAR","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.61538461538461497","0.61538461538461497","0.61538461538461497","0.61538461538461497","0.61538461538461497","10.7692307692308","10.7692307692308","10.7692307692308","10.7692307692308","10.7692307692308","10.461538461538501","10.461538461538501","10.461538461538501","10.461538461538501","16.962025316455701","16.962025316455701","16.962025316455701","16.962025316455701","16.962025316455701","20.5063291139241","20.5063291139241","20.5063291139241","20.5063291139241","20.5063291139241"
"153","Monaco","MCO","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.5555555555555598","22.2222222222222","22.2222222222222","22.2222222222222","22.2222222222222","22.2222222222222","20.8333333333333","20.8333333333333","20.8333333333333","20.8333333333333","20.8333333333333","25","26.086956521739101","26.086956521739101","19.047619047619001","19.047619047619001","20.8333333333333","20.8333333333333","20.8333333333333","20.8333333333333","20.8333333333333","33.3333333333333","33.3333333333333","33.3333333333333"
"154","Moldova","MDA","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.8076923076923102",NA,"8.9108910891089099","7.9207920792079198","12.8712871287129","12.8712871287129","12.8712871287129","15.841584158415801","21.782178217821802","21.782178217821802","21.782178217821802","21.782178217821802","23.762376237623801","18.8118811881188","19.801980198019798","19.801980198019798","19.801980198019798","17.821782178217799","21.782178217821802","21.782178217821802","22.7722772277228","22.7722772277228","25.742574257425701","24.752475247524799"
"155","Madagascar","MDG","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.7313432835820901",NA,"8","8","8",NA,"3.75","6.875","6.875","6.875","7.8740157480314998","7.8740157480314998",NA,"12.5","12.5","17.486338797814199","17.486338797814199","20.5298013245033","20.5298013245033","20.5298013245033","19.205298013244999","19.205298013244999","15.8940397350993","17.880794701986801"
"156","Maldives","MDV","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6.25","6.25",NA,"6","6","6","6","6","12","12","12","12","6.4935064935064899","6.4935064935064899","6.4935064935064899","6.4935064935064899","6.4935064935064899","5.8823529411764701","5.8823529411764701","5.8823529411764701","5.8823529411764701","5.8823529411764701","4.5977011494252897","4.5977011494252897"
"157","Middle East & North Africa","MEA","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","3.6042162529751791","4.1736788959946143","4.2070116861435709","4.3434680922151649","5.8960692871419083","5.8763586956521765","6.5919578114700137","6.171548117154817","8.0577427821522392","8.3529104672409371","8.3007047768206821","8.7809917355371923","10.426065162907268","10.052910052910045","13.14699792960662","15.936018957345972","16.087859899079845","16.384683882457697","17.085040983606561","16.302136317395743","16.679379608441412","16.363636363636378","18.329113924050652"
"158","Mexico","MEX","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14.199999999999999","17.399999999999999","18.199999999999999","16","16","16","22.600000000000001","22.600000000000001","24.199999999999999","22.600000000000001","23.199999999999999","23.199999999999999","27.600000000000001","26.199999999999999","26.199999999999999","36.799999999999997","36.799999999999997","37.399999999999999","42.369477911646598","42.399999999999999","42.600000000000001","48.200000000000003","48.200000000000003","48.200000000000003"
"159","Marshall Islands","MHL","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.0303030303030298","3.0303030303030298","3.0303030303030298","3.0303030303030298","3.0303030303030298","3.0303030303030298","3.0303030303030298","3.0303030303030298","3.0303030303030298","3.0303030303030298","3.0303030303030298","3.0303030303030298","3.0303030303030298","3.0303030303030298","3.0303030303030298","9.0909090909090899","9.0909090909090899","9.0909090909090899","9.0909090909090899","6.0606060606060597","6.0606060606060597"
"160","Middle income","MIC","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.1155409328430412","12.006154184295848","12.10449075432933","12.023460410557185","12.438370846730974","13.701585931599956","13.591363613750566","14.384808382938955","14.545887961859354","15.07109004739336","16.160946745562125","17.104958026065582","17.983638773365016","17.930626365622722","18.398952501354522","19.684474722122619","20.577012563983256","21.291496134606646","21.591902461467683","21.98846881739361","22.288433317027611","22.858163310862096","23.269171745516726","24.273868121147625"
"161","North Macedonia","MKD","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.3333333333333299","3.3333333333333299","7.5","6.6666666666666696","6.6666666666666696","17.5","18.3333333333333","19.1666666666667","19.1666666666667","28.3333333333333","29.1666666666667","31.6666666666667","32.5","32.5","30.894308943089399","32.520325203252","34.146341463414601","33.3333333333333","33.3333333333333","33.3333333333333","37.5","38.3333333333333","39.1666666666667","39.1666666666667"
"162","Mali","MLI","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12.244897959183699","12.244897959183699","12.244897959183699","12.244897959183699","12.244897959183699","10.2040816326531","10.2040816326531","10.2040816326531","10.2040816326531","10.2040816326531","10.2040816326531","10.2040816326531","10.2040816326531","10.2040816326531","10.2040816326531","10.2040816326531",NA,"9.5238095238095202","8.84353741496599","8.84353741496599","8.84353741496599","8.84353741496599","9.5238095238095202","27.891156462584998"
"163","Malta","MLT","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.7971014492753596","5.7971014492753596","9.2307692307692299","9.2307692307692299","9.2307692307692299","9.2307692307692299","7.6923076923076898","9.2307692307692299","9.2307692307692299","9.2307692307692299","9.2307692307692299","8.6956521739130395","8.6956521739130395","8.6956521739130395","8.6956521739130395","8.6956521739130395","14.285714285714301","14.285714285714301","12.8571428571429","12.8571428571429","11.9402985074627","11.9402985074627","14.9253731343284","13.4328358208955"
"164","Myanmar","MMR","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.2944785276073603","3.5443037974683498","6.0324825986078903","6.0324825986078903","5.5944055944055897","12.693498452012401","9.9307159353348702","10.161662817551999","10.161662817551999","11.316397228637401","16.825396825396801"
"165","Middle East & North Africa (excluding high income)","MNA","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.9198606271777003","3.4936138241923373","3.8791495710555743","3.8817005545286487","3.9955604883462792","5.6784660766961652","6.0144346431435451","6.9572171131547469","6.4090769702545298","8.6324257425742683","8.8490099009901098","8.7670384138785735","9.0853472009788963","10.98317094774136","10.508701472556886","14.167433302667888","16.420064958498735","16.751085383502168","16.901918204849789","17.567159674011474","16.581402347276569","16.937424789410368","16.268656716417929","18.432076600837842"
"166","Montenegro","MNE","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8.6419753086419693","11.1111111111111","11.1111111111111","11.1111111111111","11.1111111111111","12.3456790123457","17.283950617283899","16.049382716049401","17.283950617283899","17.283950617283899","23.456790123456798","23.456790123456798","23.456790123456798","28.395061728395099","22.2222222222222"
"167","Mongolia","MNG","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.8947368421052602","7.8947368421052602","7.8947368421052602","10.526315789473699","10.526315789473699","10.526315789473699","10.526315789473699","6.7567567567567597","6.6666666666666696","6.5789473684210504","6.5789473684210504","4.1666666666666696","3.9473684210526301","3.9473684210526301","3.9473684210526301","14.8648648648649","14.8648648648649","14.8648648648649","14.473684210526301","17.105263157894701","17.105263157894701","17.105263157894701","17.3333333333333","17.3333333333333"
"168","Northern Mariana Islands","MNP","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","Mozambique","MOZ","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25.199999999999999","25.199999999999999",NA,"30","30","30","30","34.799999999999997","34.799999999999997","34.799999999999997","34.799999999999997","34.799999999999997","39.200000000000003","39.200000000000003","39.200000000000003","39.200000000000003","39.200000000000003",NA,"39.600000000000001","39.600000000000001","39.600000000000001","39.600000000000001","41.200000000000003","42.399999999999999"
